45,4451
45,3305
46,820
46,583
47,583
47,583
47,5527
47,3904
47,909
47,7930
47,764
47,630
47,597
47,620
47,3904
47,706
47,909
47,3227
47,764
47,820
47,3650
47,583
47,3110
47,630
47,597
47,743
47,820
47,597
48,583
48,9944
48,597
48,5525
48,764
48,820
48,583
48,597
48,792
48,820
48,583
48,597
48,792
48,820
49,1985
49,583
49,764
49,583
49,1985
49,764
49,7041
49,583
49,1985
49,764
49,1428
49,583
49,3241
49,1120
49,601
50,820
50,583
50,878
50,8455
50,2072
50,809
50,859
50,684
50,916
50,2072
50,3738
50,6958
50,2886
50,1927
50,878
50,597
50,662
50,734
50,2072
50,3227
50,764
50,782
50,809
50,820
50,561
50,1919
50,2993
50,597
50,2495
50,662
50,2534
50,684
50,701
50,1859
50,2160
50,2072
50,690
50,1854
50,809
50,824
50,561
50,564
50,859
50,597
50,659
50,679
50,690
50,702
50,734
50,764
50,782
50,792
51,13497
51,583
51,12479
51,985
52,583
52,1065
52,734
52,916
53,13475
53,7244
53,10766
53,583
53,13028
53,1985
53,7244
53,3559
53,6973
53,567
53,859
53,583
53,3237
53,6766
53,2576
53,734
53,3841
53,3738
53,786
53,702
53,1621
53,3559
53,3446
53,838
53,3433
53,870
53,583
53,1985
53,2057
53,909
53,791
53,820
53,1428
53,583
53,597
53,764
54,820
54,583
54,4451
54,11219
54,764
54,6846
54,6289
55,820
55,583
55,859
55,859
55,3227
55,859
55,3237
55,597
55,2534
55,1859
55,1854
55,791
55,859
55,1202
55,597
55,764
55,791
55,583
55,859
55,791
55,809
55,583
55,859
55,756
55,782
55,859
56,583
56,764
57,10256
57,583
58,583
58,3904
58,786
58,764
58,583
58,6180
58,597
58,3053
58,597
58,597
58,620
59,1595
59,1309
59,583
59,2694
59,6812
59,5226
59,755
59,1309
59,6936
59,815
59,1428
59,5620
59,2694
59,583
59,878
59,6812
59,646
59,3904
59,1985
59,3738
59,1309
59,7244
59,1428
59,7457
59,2694
59,2644
59,583
59,3036
59,755
59,597
59,2740
59,5527
59,2875
59,687
59,706
59,733
59,1595
59,1309
59,4221
59,3446
59,1170
59,3459
59,2694
59,583
59,878
59,2993
59,2561
59,2534
59,988
59,909
59,791
59,1375
59,1575
59,1428
59,858
59,583
59,597
59,1120
59,716
60,583
60,597
60,3237
60,597
60,820
60,3112
60,583
60,571
60,2846
60,2314
60,2171
60,820
60,571
61,583
61,2596
62,583
62,583
62,597
62,573
62,564
62,583
62,1927
63,4352
63,13154
63,12528
63,583
63,12282
63,3237
63,10322
63,8295
63,1859
63,3932
63,564
63,10499
63,859
63,985
63,6140
63,898
63,9489
63,9279
63,8700
63,756
63,4451
63,820
63,7785
63,6879
63,6815
63,7293
63,6289
63,597
63,5343
63,679
63,701
63,4901
63,756
63,1120
63,1996
63,4028
63,1428
63,583
64,583
64,583
64,782
64,3559
64,3464
64,583
64,3168
65,583
65,898
65,792
65,824
65,597
65,792
66,583
66,6356
66,10322
66,1235
67,583
67,859
67,9775
67,9944
67,597
67,684
67,597
67,684
67,3227
67,7386
67,7132
67,859
67,6566
67,3227
68,583
68,7220
68,1304
68,6215
68,3885
68,1971
68,3686
69,579
69,583
69,734
69,583
69,597
69,597
69,5525
69,734
69,764
69,4881
69,2151
69,734
69,820
69,583
69,597
69,734
69,583
69,643
69,734
69,909
69,909
69,734
69,734
70,3227
70,583
70,597
70,7471
70,7244
70,546
70,858
70,859
70,583
70,597
70,764
70,809
70,583
70,859
70,571
70,985
70,597
70,1985
70,2497
70,679
70,583
71,583
71,584
71,764
71,782
71,546
71,583
71,875
71,1985
71,8161
71,786
71,764
71,1428
71,2564
71,859
71,583
71,1256
71,878
71,6306
71,2156
71,786
71,764
71,782
71,1428
71,583
71,1256
71,878
71,2534
71,786
71,547
71,583
71,1256
71,756
71,790
71,820
71,820
72,583
72,9944
72,11697
72,6426
72,664
72,9556
72,11047
72,5229
72,6167
72,4271
72,764
72,3855
72,820
72,9786
72,6751
72,8726
72,7996
72,859
72,6731
72,6695
72,5758
72,2738
73,764
73,10578
73,561
73,583
73,6873
73,9832
73,10432
73,2875
73,11062
73,11669
73,3227
73,9890
73,547
73,2742
73,583
73,878
73,618
73,633
73,786
73,573
73,820
73,3261
73,2564
73,566
73,583
73,1159
73,2561
73,2156
73,708
73,770
73,2078
73,1621
73,815
73,573
73,820
73,824
73,583
73,988
73,878
73,1216
73,897
73,646
73,660
73,662
73,688
73,690
73,724
73,764
73,793
73,815
73,832
73,583
73,858
73,859
73,870
73,885
73,601
73,909
73,546
73,858
73,858
73,597
73,706
73,597
73,820
73,583
73,859
74,12530
74,583
74,583
74,7041
75,555
75,618
75,764
75,546
75,875
75,8504
75,3738
75,539
75,583
75,597
75,756
75,764
75,820
75,583
75,597
75,583
75,583
76,820
76,583
76,597
76,684
76,4347
76,3855
76,6760
76,583
76,9942
76,684
76,643
76,743
76,1985
76,1462
76,3855
76,573
76,583
77,3326
77,564
77,12528
77,583
77,859
77,1120
77,564
77,1985
77,4625
77,8161
77,792
77,782
77,820
77,564
77,7408
77,7016
77,7041
77,859
77,583
77,6815
77,985
77,6289
77,597
77,734
77,3399
77,1985
77,1859
77,784
77,764
77,782
77,820
77,3433
77,583
77,859
77,1101
77,597
77,673
77,684
77,1390
77,679
77,734
77,785
77,756
77,1120
77,764
78,583
78,6180
78,583
78,5442
78,1595
78,1375
78,1428
78,618
78,4203
78,4912
78,4451
78,1595
78,782
78,583
78,597
78,2902
78,583
78,597
79,583
79,584
79,875
79,2611
79,618
79,820
79,3237
79,878
79,597
79,2740
79,2599
79,988
79,820
79,583
79,988
79,878
79,734
79,764
79,791
79,815
79,824
79,583
79,706
79,756
79,784
79,583
79,583
80,13268
80,583
81,583
81,583
81,1985
82,1451
82,597
82,820
82,583
82,756
82,820
82,583
82,756
82,820
82,859
82,784
82,583
82,859
83,5620
83,829
83,9786
83,583
83,571
83,859
83,9272
83,9944
83,597
83,684
83,11669
83,743
83,1985
83,1595
83,1859
83,764
83,1587
83,4031
83,809
83,3606
83,564
83,7408
83,10559
83,3337
83,583
83,9786
83,3237
83,2042
83,10226
83,2740
83,988
83,690
83,1964
83,2877
83,764
83,547
83,815
83,7317
83,3187
83,3337
83,859
83,1927
83,597
83,734
83,690
83,792
83,820
83,1422
83,3337
83,1927
83,597
83,764
84,583
84,10322
84,1985
84,782
84,583
84,10322
84,1985
84,7041
84,583
84,597
84,1985
84,764
84,1428
84,2939
84,583
84,859
84,1120
84,1428
84,583
85,583
85,5637
86,5620
86,583
86,8869
86,583
86,756
86,820
86,824
86,554
86,583
86,1919
86,657
86,684
86,784
86,571
86,583
87,583
87,583
87,6289
87,597
88,583
88,583
88,859
88,597
88,734
88,3313
88,597
89,583
89,583
90,764
90,9969
90,583
91,583
91,4193
91,4352
91,3168
91,3337
91,756
91,1859
91,3179
91,1996
91,1428
91,3676
91,3459
91,3433
91,859
91,3036
91,1120
91,1996
91,2057
91,782
92,583
92,583
92,728
92,1985
92,1851
92,782
92,829
92,583
92,1595
92,782
92,597
92,2576
92,1985
92,791
92,1451
92,583
92,618
92,1059
92,734
92,764
92,782
92,794
92,583
92,564
92,858
92,872
92,878
92,601
92,706
92,782
92,583
92,858
92,858
92,597
92,706
92,859
92,858
92,820
92,859
93,583
93,1944
93,8256
93,7188
93,583
93,1256
93,9007
93,8256
93,4180
93,4610
93,764
93,3559
93,617
93,3399
93,764
93,782
93,3464
93,2083
94,583
94,3904
94,743
94,764
94,2611
94,3904
94,1595
94,2611
95,1595
95,13960
95,13077
95,583
95,5339
95,4078
95,1985
95,7227
95,567
95,583
95,6812
95,10108
95,5226
95,8088
95,7457
95,3261
95,5620
95,583
95,3470
95,6907
95,5208
95,2740
95,6387
95,6113
95,5953
95,687
95,5226
95,4406
95,1595
95,2160
95,3690
95,1375
95,3446
95,567
95,870
95,583
95,571
95,679
95,742
95,1120
95,784
95,764
95,1428
95,1475
96,583
96,782
97,9786
97,583
97,859
97,10322
97,878
97,12731
97,646
97,1985
97,764
97,11395
97,10417
97,583
97,859
97,10322
97,878
97,597
97,8496
97,687
97,8776
97,679
97,8587
97,1985
97,3227
97,2497
97,786
97,764
97,11354
97,7899
97,4156
97,820
97,7473
97,6812
97,858
97,6760
97,859
97,583
97,597
97,2042
97,5525
97,679
97,2156
97,3904
97,4494
97,1595
97,4576
97,764
97,1309
97,1375
97,4221
97,815
97,3559
97,1478
97,870
97,583
97,878
97,2993
97,1202
97,620
97,1204
97,687
97,2224
97,2263
97,909
97,1595
97,791
97,764
97,820
97,824
97,832
97,1457
97,567
97,870
97,858
97,583
97,1202
97,601
97,1192
97,878
97,1059
97,690
97,706
97,720
97,734
97,756
97,764
97,782
97,791
97,820
97,583
97,859
97,782
97,583
98,583
98,583
98,583
98,583
98,583
98,583
99,984
99,583
99,3168
99,583
99,878
99,792
99,1996
99,583
99,985
99,601
99,597
99,2057
99,782
99,583
99,1202
99,583
100,583
100,786
100,7227
100,6180
100,9922
100,3738
100,786
100,6180
100,3237
100,878
100,597
100,2740
100,6140
100,3569
100,4180
100,1587
100,2564
100,583
100,1256
100,1927
100,597
100,673
100,2802
100,2576
100,657
100,539
100,659
100,2655
100,1985
100,734
100,786
100,820
100,1428
100,561
100,1390
100,583
100,859
100,617
100,756
100,792
100,583
101,583
101,583
101,859
101,782
101,1428
101,3337
102,583
102,1587
102,820
102,580
102,587
102,3019
102,2860
102,597
102,872
102,701
102,743
102,782
102,792
102,1451
102,2879
103,1428
103,583
104,792
104,573
104,583
104,583
104,792
105,583
105,764
105,782
105,809
105,561
105,10499
105,583
105,6180
105,1985
105,792
105,782
105,567
105,7041
105,583
105,2939
105,878
105,5953
105,3841
105,1985
105,3227
105,764
105,782
105,4232
105,546
105,3932
105,3559
105,564
105,3433
105,3171
105,583
105,3241
105,3168
105,1985
105,679
105,809
105,1475
105,583
105,601
105,756
105,764
105,782
105,790
105,583
105,859
106,583
106,1985
106,764
106,583
106,2652
106,3559
107,764
107,583
107,3227
107,1587
107,2914
107,820
107,6420
107,684
107,792
107,3777
107,587
107,898
108,583
108,1985
108,583
108,1985
108,583
108,1985
109,583
109,583
109,583
109,764
109,583
110,583
110,1919
110,597
110,6313
110,4367
110,597
110,597
111,10400
111,583
111,8869
111,11853
111,706
111,759
111,7657
111,597
111,9753
111,7828
111,5217
111,706
111,7657
111,7809
111,597
111,6588
111,3086
111,5132
111,706
111,757
111,3227
111,3859
111,3740
111,583
111,859
111,1919
111,630
111,597
111,993
111,2235
111,643
111,706
111,759
111,573
111,583
111,597
111,630
111,993
111,759
111,597
112,583
112,583
112,691
112,1985
113,583
113,8057
114,583
114,859
114,11251
114,1985
114,2877
114,583
114,597
114,764
114,3112
114,6363
114,2877
115,583
115,878
115,8548
115,8113
115,815
115,5620
115,10398
115,10181
115,10510
115,10152
115,10022
115,2576
115,5257
115,8587
115,8700
115,3227
115,859
115,583
115,6815
115,3237
115,2206
115,1985
115,1859
115,784
115,764
115,820
115,3446
115,567
115,2939
115,583
115,3019
115,985
115,2993
115,597
115,2740
115,2534
115,756
115,1962
115,782
115,764
115,1575
115,1475
116,10289
116,583
116,875
116,764
116,583
116,756
116,543
116,859
116,985
116,764
116,546
116,859
116,820
116,583
117,583
117,815
117,10928
117,878
117,5226
117,1985
117,6812
117,1595
117,1375
117,984
117,567
117,870
117,583
117,3036
117,878
117,597
117,2534
117,684
117,2224
117,1985
117,679
117,756
117,764
117,583
118,583
118,3986
118,583
118,764
118,564
118,7132
119,583
119,583
120,583
120,1256
121,583
121,583
121,583
121,859
121,1927
121,1120
121,597
121,1859
121,679
121,820
122,583
122,2072
123,583
123,878
123,1595
123,878
123,1375
123,1428
123,1478
123,583
123,878
123,985
123,601
123,2975
123,662
123,1428
123,583
123,984
123,1157
123,878
123,679
123,756
123,764
123,782
123,583
124,583
124,684
124,4932
124,4271
124,3399
124,764
124,10417
124,985
124,10624
124,597
124,6124
124,4085
124,3738
124,4271
124,764
124,3550
124,6372
124,985
124,597
124,1859
124,4271
124,782
124,809
124,820
124,583
124,985
124,756
124,782
124,764
124,985
125,583
125,4046
126,13684
126,583
126,2877
126,10176
126,583
126,859
126,10322
126,756
126,7317
126,859
126,583
126,6363
126,5208
126,4993
126,2226
126,2877
126,1856
126,583
126,859
127,764
127,11410
127,820
127,10928
127,564
127,583
127,571
127,3237
127,5172
127,7677
127,8869
127,684
127,1985
127,1595
127,7930
127,7760
127,10992
127,3559
127,583
127,859
127,10322
127,3237
127,1925
127,6812
127,684
127,679
127,8726
127,734
127,1985
127,4347
127,792
127,820
127,7507
127,7473
127,3187
127,7408
127,5552
127,859
127,583
127,7293
127,3237
127,2846
127,597
127,684
127,3975
127,4451
127,690
127,784
127,3179
127,782
127,3237
127,1927
127,684
128,14043
128,583
128,859
128,583
128,597
128,2877
128,1874
128,764
129,583
129,583
129,1985
129,1428
130,583
130,1985
130,583
130,9969
130,756
130,583
130,544
130,782
130,583
130,764
130,583
131,743
131,583
131,12469
131,743
131,583
131,8691
131,792
131,597
131,743
131,3053
131,916
131,743
131,764
131,597
131,743
131,820
132,2206
132,583
132,547
132,7244
132,564
132,3237
132,597
132,664
132,2204
132,2740
132,2325
132,809
132,824
132,564
132,662
133,1428
133,9786
133,583
133,6356
133,8455
133,1985
133,764
133,782
133,1428
133,7317
133,6356
133,583
133,985
133,3237
133,1235
133,1202
133,679
133,8368
133,1985
133,4810
133,764
133,782
133,1428
133,6356
133,7041
133,859
133,583
133,985
133,6494
133,5438
133,1859
133,764
134,583
134,583
134,1985
135,583
135,583
136,583
136,583
137,583
137,583
137,985
137,597
137,1985
137,764
138,583
138,583
139,583
139,630
139,597
139,684
139,643
139,706
139,792
139,546
139,820
139,10400
139,630
139,597
139,597
139,8722
139,743
139,706
139,3227
139,764
139,820
139,597
139,706
139,759
139,764
139,3110
140,583
140,6962
140,583
140,597
141,583
141,618
141,784
141,782
141,820
141,2611
141,583
141,859
141,985
141,3237
141,567
141,859
141,583
141,597
141,2576
141,679
141,734
141,1595
141,1120
141,764
141,1996
141,3559
141,583
141,3441
141,985
141,2993
141,1985
141,2100
141,782
141,764
141,1451
142,583
142,583
142,756
142,6356
142,1927
143,583
143,1985
143,1428
143,10499
143,10351
143,1120
143,8257
143,9742
144,583
144,3841
144,557
144,567
145,583
145,1985
145,1428
145,985
145,756
145,782
145,3963
146,583
146,597
147,583
147,804
147,7351
147,583
147,6289
147,1595
147,583
147,2985
147,1851
147,782
147,1375
147,820
147,858
147,583
147,583
148,1428
148,567
148,583
148,1428
148,567
149,583
149,7430
149,583
149,1927
149,583
149,583
149,583
149,583
150,583
150,583
151,583
151,2644
151,597
151,2576
151,8869
151,2875
151,5132
151,706
151,764
151,583
151,6180
151,597
151,2576
151,3904
151,916
151,706
151,7657
151,764
151,4563
151,7421
151,2611
151,583
151,6729
151,3027
151,643
151,764
151,820
151,2713
152,583
152,583
152,679
152,1985
152,985
152,3179
153,757
153,583
153,11797
153,723
153,1985
153,841
153,566
153,583
153,9348
153,645
153,2564
153,583
153,1256
153,2349
153,1985
153,820
153,2939
153,3241
153,2902
153,1964
153,782
153,1451
153,560
153,583
153,1143
154,583
154,11467
154,12668
154,764
154,6356
154,583
154,10313
154,3237
154,7891
154,764
154,6356
154,985
154,4688
155,13296
155,984
155,583
155,11251
155,1595
155,9041
155,2206
155,583
155,9969
155,6180
155,875
155,1985
155,2160
155,764
155,1375
155,564
155,5620
155,859
155,618
155,597
155,6017
155,687
155,1985
155,1375
155,4038
155,984
155,583
155,1101
155,597
155,2902
155,1985
155,984
156,583
156,10499
156,1985
156,985
156,764
156,1996
156,3168
156,1985
156,679
156,782
157,583
157,764
157,2274
157,583
157,3237
157,681
157,764
157,782
157,3237
157,859
157,2083
157,597
157,1859
158,583
158,583
158,6546
159,583
159,583
159,1985
159,583
159,756
159,1985
159,1120
159,764
159,583
159,859
159,3036
160,583
160,1595
160,1428
160,557
160,583
160,6812
160,5226
160,1595
160,764
160,567
160,583
160,5172
160,3237
160,3841
160,1595
160,792
160,4221
160,820
160,2770
160,3446
160,557
160,3464
160,2564
160,3459
160,567
160,583
160,2611
160,3241
160,597
160,2740
160,1985
160,756
160,782
160,764
161,583
161,10499
161,583
161,4789
161,4451
161,3179
162,9330
162,764
162,7822
162,7227
162,9786
162,583
162,13060
162,9330
162,9330
162,9786
162,690
162,9330
163,583
163,583
164,583
164,583
164,708
164,573
164,7785
164,985
164,557
164,3237
164,567
164,583
164,859
164,597
164,583
165,583
165,10269
166,583
166,583
166,601
166,597
166,1985
166,679
166,785
166,756
166,782
166,2040
166,764
166,583
167,583
167,583
168,764
168,12530
168,782
168,3932
168,13102
168,583
168,1256
168,9742
168,12093
168,11634
169,9969
169,583
169,12282
169,3559
169,10763
169,7408
169,10499
169,2892
169,9786
170,583
170,583
170,9817
170,679
170,1985
170,764
170,1428
170,858
170,7041
170,1428
170,583
170,3128
171,583
171,583
172,3738
172,583
172,9272
172,1985
172,1595
172,4271
172,7244
172,583
172,878
172,1985
172,764
172,1375
172,2564
172,6356
172,583
172,985
172,597
172,756
172,1985
172,1587
172,764
172,782
172,4193
172,1428
172,3559
172,3237
172,2892
172,859
172,1985
172,764
173,583
173,583
173,1985
173,1428
173,583
173,1428
173,583
173,716
174,583
174,8545
174,2875
174,8026
174,11055
174,3559
174,10400
174,567
174,583
174,859
174,9824
174,2576
174,8545
174,1985
174,7244
174,2564
174,583
174,878
174,3459
175,583
175,1256
175,583
175,679
175,597
175,1475
176,858
176,583
176,583
177,583
177,583
177,583
178,583
178,7317
179,583
179,764
179,782
179,820
179,3932
179,10499
179,583
179,2349
179,6167
179,8651
179,1985
179,7419
179,859
180,557
180,583
180,8869
180,786
180,10804
180,7244
180,815
180,2611
180,2564
180,858
180,878
180,6812
180,9438
180,9244
180,8496
180,719
180,8309
180,786
180,764
180,809
180,1428
180,583
181,3738
181,583
181,9272
181,6812
181,8545
181,11352
181,5442
181,786
181,6936
181,2611
181,583
181,878
181,1595
181,2611
181,583
181,2652
181,1202
181,583
181,583
181,583
182,583
182,583
182,859
182,5362
182,985
182,597
182,782
182,1184
182,1985
183,5172
183,9786
183,1927
184,3179
184,583
184,10680
184,7408
184,583
184,2206
184,1428
184,583
184,2652
184,5208
184,1202
184,6733
184,3569
184,3179
184,782
184,1428
184,3559
184,3433
184,583
184,2652
184,1521
184,583
184,984
184,673
184,690
184,720
184,764
184,782
184,820
184,583
184,870
184,756
184,583
184,756
185,583
185,11634
185,1985
185,8161
185,764
185,584
185,985
185,4789
185,null
185,546
185,820
185,3433
185,859
185,3036
185,1874
185,3205
185,2850
185,872
185,1985
185,583
185,764
186,583
186,583
186,6958
186,583
186,597
186,794
187,583
187,567
187,1595
187,859
187,583
187,597
187,820
187,1390
188,583
188,617
188,3237
189,583
189,859
189,583
189,859
189,1985
189,8057
189,3187
189,583
189,2877
189,820
189,3187
189,583
189,859
189,3174
189,2495
189,2072
189,1854
189,764
189,820
189,859
189,764
190,2564
190,583
190,764
190,1428
190,2564
190,1985
190,3227
190,764
190,782
190,820
190,564
190,3559
190,2564
190,6760
190,583
190,3464
190,597
190,2072
190,1985
190,3227
190,2877
190,764
190,820
190,583
190,597
190,764
190,1428
191,9786
191,859
191,764
191,583
192,564
192,583
192,756
192,764
192,782
192,7132
192,2892
192,583
192,3237
192,3399
193,583
193,764
193,3559
193,782
193,3932
193,3464
193,583
194,1595
194,764
194,3179
194,13475
194,1157
194,567
194,583
194,1595
194,764
194,815
194,10906
194,7227
194,583
194,10522
194,6812
194,687
194,6491
194,733
194,5442
194,7933
194,8161
194,2160
194,764
194,7705
194,567
194,859
194,583
194,3036
194,6733
194,679
194,4901
194,756
194,1985
194,1120
194,3179
194,1996
194,3433
194,583
194,3168
194,3045
194,687
195,583
195,583
195,597
195,782
195,583
195,597
196,583
196,564
196,859
196,3237
196,597
196,1985
196,764
196,782
196,820
196,583
196,597
196,756
196,1985
196,5706
196,782
196,3963
197,583
197,859
197,1120
197,782
197,583
197,985
197,597
197,2534
197,1985
197,679
197,756
197,1120
197,782
197,764
197,820
197,583
198,5620
198,984
198,583
198,9272
198,6140
198,3295
198,10559
198,567
198,6365
198,9433
198,5192
198,6062
198,7419
198,6356
198,583
198,985
198,3459
198,583
199,583
199,583
200,583
200,583
200,630
200,679
200,597
200,734
200,756
200,820
200,583
200,756
201,583
201,583
201,878
202,564
202,583
202,648
202,1462
202,4000
202,2877
202,1462
202,3066
202,564
202,3097
202,4685
202,2877
202,1462
202,3930
202,3047
203,583
203,583
203,1985
203,583
203,5076
203,679
203,583
203,583
203,583
204,583
204,6365
204,820
204,2083
205,583
205,583
205,583
205,764
205,583
205,597
205,764
205,764
205,583
206,583
206,1428
207,583
207,1309
207,1428
207,567
207,583
208,10400
208,583
208,859
208,706
208,3227
208,786
208,764
208,561
208,564
208,10400
208,567
208,583
208,984
208,1202
208,9438
208,3227
208,1202
208,3459
208,4789
209,583
209,583
210,583
210,2931
210,770
210,792
210,7863
210,809
210,6738
210,1919
210,597
210,6215
210,809
210,820
210,561
210,2886
210,3219
210,1919
210,1390
210,1462
210,809
210,561
211,583
211,1985
211,782
211,583
211,597
211,820
211,1927
212,583
212,764
